id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock
50052,25026,50053,1088,5068,7778555,1000,1,1000,40
50053,25026,50052,5068,1088,330679445,1000,1,1000,40
50054,25027,50055,4667,359,260019360,1000,1,1000,40
50055,25027,50054,359,4667,4739980640,1,1,1000,144
50056,25028,50057,4760,130,654582,1000,1,1000,40
50057,25028,50056,130,4760,199345418,1,1,1000,40
50058,25029,50059,5069,1474,33774510,1000,1,1000,40
50059,25029,50058,1474,5069,418182490,1,1,1000,144
50060,25030,50061,334,4683,66560954,1,1,1000,144
50061,25030,50060,4683,334,4933439046,0,10,1000,40
50062,25031,50063,2,5069,3646064,0,1000,1000,18
50063,25031,50062,5069,2,96353936,1000,1,1000,40
50064,25032,50065,2218,5069,1386508,1000,1000,1000,40
50065,25032,50064,5069,2218,98613492,1000,1,1000,40
50066,25033,50067,1476,5039,15115568,1,1,1000,144
50067,25033,50066,5039,1476,2104884432,1000,1,1000,40
50068,25034,50069,2,5070,5939067,0,1000,1000,18
50069,25034,50068,5070,2,94060933,300,1,1,14
50070,25035,50071,3115,4166,1895989510,1000,1,1000,40
50071,25035,50070,4166,3115,18104010490,1000,2250,1000,40
50072,25036,50073,1218,2140,23486518,1000,1,1000,40
50073,25036,50072,2140,1218,229755482,1000,1,1000,40
50074,25037,50075,326,2140,1071040,1,1,1000,144
50075,25037,50074,2140,326,263376960,1000,1,1,40
50076,25038,50077,5071,4891,9377506,10000,5,1000,40
50077,25038,50076,4891,5071,190622494,1000,1,1000,40
50078,25039,50079,1986,5070,8666623,800,1,1000,40
50079,25039,50078,5070,1986,91333377,300,1,1,14
50080,25040,50081,4346,3075,18396040,2000,519,1000,40
50081,25040,50080,3075,4346,281603960,1000,1,1000,40
50082,25041,50083,1777,3074,8410205,1000,100,1000,40
50083,25041,50082,3074,1777,191589795,10,100,1000,420
50084,25042,50085,5072,150,2967142,1000,10,1,34
50085,25042,50084,150,5072,47032858,99,1,1000,40
50086,25043,50087,2,5073,7750906,0,1000,1000,18
50087,25043,50086,5073,2,233275094,1000,1,1000,40
50088,25044,50089,16,5074,11156943,1000,1,1000,40
50089,25044,50088,5074,16,188843057,1000,1,1000,40
50090,25045,50091,27,5072,6217642,1000,1,1000,40
50091,25045,50090,5072,27,193782358,1000,10,1,34
50092,25046,50093,2188,5068,10298272,1000,1,1000,40
50093,25046,50092,5068,2188,431928728,1000,1,1000,40
50094,25047,50095,4240,2201,1724068,1000,1,1000,40
50095,25047,50094,2201,4240,38275932,1000,1,1000,40
50096,25048,50097,4414,5070,2615511,2000,1565,1000,40
50097,25048,50096,5070,4414,97384489,300,1,1,14
50098,25049,50099,1476,4845,36302924,1,1,1000,144
50099,25049,50098,4845,1476,2983697076,1000,1,1000,40
50100,25050,50101,468,5070,5023906,1000,1,1000,40
50101,25050,50100,5070,468,94976094,300,1,1,14
50102,25051,50103,1777,2861,370192215,1000,100,1000,40
50103,25051,50102,2861,1777,5629807785,480,120,1000,40
50104,25052,50105,54,3494,2145769,1000,1,1000,40
50105,25052,50104,3494,54,268976231,1000,1,1000,40
50106,25053,50107,468,5075,349110,1000,1,1000,40
50107,25053,50106,5075,468,99650890,1000,1,1000,40
50108,25054,50109,1477,4387,342403238,1,1,1000,144
50109,25054,50108,4387,1477,4657596762,5000,2,1000,40
50110,25055,50111,358,4852,81081789,1,1,1000,144
50111,25055,50110,4852,358,4918918211,1000,1,1000,40
50112,25056,50113,5071,1473,376729363,5000,3,1000,40
50113,25056,50112,1473,5071,4623270637,1,1,1000,144
50114,25057,50115,2599,1775,11950969,1000,10,1000,34
50115,25057,50114,1775,2599,299770031,1000,1,0,40
50116,25058,50117,4684,130,193057131,1000,1000,1000,40
50117,25058,50116,130,4684,1806942869,1,1,1000,40
50118,25059,50119,348,5076,25870626,1,1,1000,144
50119,25059,50118,5076,348,474129374,1000,10,1,34
50120,25060,50121,1475,5077,82815799,1,1,1000,144
50121,25060,50120,5077,1475,4917184201,1000,1,1000,40
50122,25061,50123,151,5076,38298015,2,0,0,144
50123,25061,50122,5076,151,963701985,1000,10,1,34
50124,25062,50125,1474,5076,173468,1,1,1000,144
50125,25062,50124,5076,1474,649826532,1000,10,1,34
50126,25063,50127,359,5076,10669184,1,1,1000,144
50127,25063,50126,5076,359,1239330816,1000,10,1,34
50128,25064,50129,421,1324,436351939,1000,10,1,34
50129,25064,50128,1324,421,16122043061,1000,1,1000,40
50130,25065,50131,8,1324,1539945195,200,1,1000,40
50131,25065,50130,1324,8,15032809805,1000,1,1000,40
50132,25066,50133,2,1324,202434048,0,1000,1000,18
50133,25066,50132,1324,2,16212360952,1000,1,1000,40
50134,25067,50135,10,1324,168530324,1000,1,1000,40
50135,25067,50134,1324,10,16490385676,1000,1,1000,40
50136,25068,50137,1324,1,1233031136,1000,1,1000,40
50137,25068,50136,1,1324,15411524864,1000,1,1000,40
50138,25069,50139,5,1324,245455522,1000,1,1000,40
50139,25069,50138,1324,5,16356020478,1000,1,1000,40
50140,25070,50141,177,5076,35740125,1000,100,0,144
50141,25070,50140,5076,177,464259875,1000,10,1,34
50142,25071,50143,1779,346,99672128,1000,1,1000,40
50143,25071,50142,346,1779,6818534872,1,1,1000,144
50144,25072,50145,5072,1777,9908380,1000,10,1,34
50145,25072,50144,1777,5072,452935620,1000,100,1000,40
50146,25073,50147,4537,4158,8318240,0,0,1,34
50147,25073,50146,4158,4537,214838760,1000,1,1000,40
50148,25074,50149,2761,2484,10030988,1000,1,1,40
50149,25074,50148,2484,2761,139969012,1000,1,1000,40
50150,25075,50151,3269,2861,430837476,1000,1,1000,40
50151,25075,50150,2861,3269,5569162524,480,120,1000,40
50152,25076,50153,5077,177,464624377,1000,1,1000,40
50153,25076,50152,177,5077,9535375623,1000,100,1,144
50154,25077,50155,363,5076,56158824,5000,200,0,34
50155,25077,50154,5076,363,544034176,1000,10,0,34
50156,25078,50157,5078,4528,8442624,1000,1,1000,40
50157,25078,50156,4528,5078,153249376,1000,1,1000,40
50158,25079,50159,5078,3931,6846391,1000,1,1000,40
50159,25079,50158,3931,5078,151147609,1000,1,1000,40
50160,25080,50161,369,5076,414703,1000,10,0,14
50161,25080,50160,5076,369,699585297,1000,10,0,34
50162,25081,50163,201,4537,7927133,100,1000,0,50
50163,25081,50162,4537,201,560651867,0,0,1,34
50164,25082,50165,4048,2936,440648703,1000,1,1000,40
50165,25082,50164,2936,4048,9559351297,1000,1000,1000,40
50166,25083,50167,1115,5052,75137244,1000,1,1000,40
50167,25083,50166,5052,1115,924862756,1000,1,1000,40
50168,25084,50169,5052,2956,9274980,1000,1,1000,40
50169,25084,50168,2956,5052,90725020,1000,1,1000,40
50170,25085,50171,3630,5076,716719,1000,500,0,34
50171,25085,50170,5076,3630,499283281,1000,10,0,34
50172,25086,50173,76,5079,5453544,1000,1,1000,40
50173,25086,50172,5079,76,305632456,1000,1,1000,40
50174,25087,50175,76,5079,15902451,1000,1,1000,40
50175,25087,50174,5079,76,234097549,1000,1,1000,40
50176,25088,50177,330,5076,2914695,1000,10,0,34
50177,25088,50176,5076,330,497085305,1000,10,0,34
50178,25089,50179,282,5076,7582435,10,20,1000,40
50179,25089,50178,5076,282,592417565,1000,10,1,34
50180,25090,50181,4684,326,553383009,1000,1000,1000,40
50181,25090,50180,326,4684,16157747991,1,1,1000,144
50182,25091,50183,3115,4684,852290823,1000,1,1000,40
50183,25091,50182,4684,3115,15858820177,1000,1000,1000,40
50184,25092,50185,58,4684,67875304,1000,1,1000,40
50185,25092,50184,4684,58,3932124696,1000,1000,1000,40
50186,25093,50187,3115,4683,72840082,1000,1,1000,40
50187,25093,50186,4683,3115,927159918,0,10,1000,40
50188,25094,50189,3553,4683,38945477,1,1,1000,40
50189,25094,50188,4683,3553,961054523,0,10,1000,40
50190,25095,50191,2507,5076,45184203,1000,5,0,34
50191,25095,50190,5076,2507,1554815797,1000,10,0,34
50192,25096,50193,2507,1023,145988845,1000,5,0,34
50193,25096,50192,1023,2507,1454011155,1000,10,0,34
50194,25097,50195,2212,2507,155755316,98,2,0,34
50195,25097,50194,2507,2212,1444244684,1000,5,0,34
50196,25098,50197,1088,820,498239221,1000,1,1000,40
50197,25098,50196,820,1088,16278975779,1000,1,1000,40
50198,25099,50199,350,3960,30555790,1,1,1000,144
50199,25099,50198,3960,350,469444210,1000,1,1000,40
50200,25100,50201,3297,3960,4718204,1000,1,1000,40
50201,25100,50200,3960,3297,995281796,1000,1,1000,40
50202,25101,50203,3858,3960,13482045,1000,1,1000,40
50203,25101,50202,3960,3858,286517955,1000,1,1000,40
50204,25102,50205,1840,3960,49132356,1000,1,1,40
50205,25102,50204,3960,1840,450867644,1000,1,1000,40
50206,25103,50207,834,5080,5189296,1000,1,1000,40
50207,25103,50206,5080,834,94810704,1000,1,1000,40
50208,25104,50209,219,3874,184175804,4000,700,1000,200
50209,25104,50208,3874,219,1815824196,1000,1,1000,40
50210,25105,50211,5081,2936,24811927,1000,1,1000,40
50211,25105,50210,2936,5081,475188073,1000,1000,1000,40
50212,25106,50213,1618,5080,14615099,1000,1,1000,40
50213,25106,50212,5080,1618,135384901,1000,1,1000,40
50214,25107,50215,5081,2936,2470471,1000,1,1000,40
50215,25107,50214,2936,5081,497529529,1000,1000,1000,40
50216,25108,50217,5081,177,31127927,1000,1,1000,40
50217,25108,50216,177,5081,468872073,1000,100,1,144
50218,25109,50219,46,5080,1816872,1000,1,1000,40
50219,25109,50218,5080,46,78183128,1000,1,1000,40
50220,25110,50221,5081,326,39510165,1000,1,1000,40
50221,25110,50220,326,5081,460489835,1,1,1000,144
50222,25111,50223,5082,4387,18834992,1000,1,1000,40
50223,25111,50222,4387,5082,231165008,5000,3,1000,40
50224,25112,50225,2731,4310,16908265,5500,15,1000,40
50225,25112,50224,4310,2731,383091735,1000,1,1000,40
50226,25113,50227,820,5044,1631238375,1000,1,1000,40
50227,25113,50226,5044,820,15145976625,1000,1,1000,40
50228,25114,50229,5083,347,54874573,1000,1,1000,40
50229,25114,50228,347,5083,759568427,1,1,1000,144
50230,25115,50231,156,5083,47451832,1000,1,1000,40
50231,25115,50230,5083,156,785295168,1000,1,1000,40
50232,25116,50233,157,5079,1871750,1000,1,1000,40
50233,25116,50232,5079,157,92648250,1000,1,1000,40
50234,25117,50235,2739,2539,15988168,37,37,1000,37
50235,25117,50234,2539,2739,234011832,1000,1,1000,40
50236,25118,50237,156,220,10600193,1000,1,1000,40
50237,25118,50236,220,156,189399807,500,10,1000,30
50238,25119,50239,334,4594,159981394,1,1,1000,144
50239,25119,50238,4594,334,1840018606,5000,1,1000,40
50240,25120,50241,2656,2539,11551230,1000,1,1000,40
50241,25120,50240,2539,2656,188448770,1000,1,1000,40
50242,25121,50243,2539,1971,4723397,1000,1,1000,40
50243,25121,50242,1971,2539,195276603,1000,1,1000,40
50244,25122,50245,79,5065,409546345,1000,1,1000,40
50245,25122,50244,5065,79,4590453655,2100,21,1000,40
50246,25123,50247,5083,3099,25383841,1000,1,1000,40
50247,25123,50246,3099,5083,377202159,1000,1,1000,40
50248,25124,50249,5083,326,4319744,1000,1,1000,40
50249,25124,50248,326,5083,325547256,1,1,1000,144
50250,25125,50251,746,5083,27373738,166,1,1000,40
50251,25125,50250,5083,746,302493262,1000,1,1000,40
50252,25126,50253,342,2535,2136062,1,1,1000,144
50253,25126,50252,2535,342,47948938,1000,1,1,40
50254,25127,50255,95,2535,251804,1000,1,1000,40
50255,25127,50254,2535,95,58709196,1000,1,1,40
50256,25128,50257,334,2535,883998,1,1,1000,144
50257,25128,50256,2535,334,58053002,1000,1,1,40
50258,25129,50259,2273,2535,2195754,1000,1,1000,40
50259,25129,50258,2535,2273,56732246,1000,1,1,40
50260,25130,50261,5079,77,4598219,1000,1,1000,40
50261,25130,50260,77,5079,445401781,1000,1700,1000,40
50262,25131,50263,2282,5082,19887872,100,800,1,144
50263,25131,50262,5082,2282,830112128,100,600,1000,40
50264,25132,50265,1777,2772,11607195,1000,100,1000,40
50265,25132,50264,2772,1777,188392805,1000,100,1,144
50266,25133,50267,4673,77,19730310,1000,1,1000,40
50267,25133,50266,77,4673,905269690,1000,1700,1000,40
50268,25134,50269,5084,231,195248,1000,1,1000,40
50269,25134,50268,231,5084,99804752,100,1,1000,144
50270,25135,50271,4527,1339,67498914,1000,10,1,34
50271,25135,50270,1339,4527,732501086,1000,1,1000,40
50272,25136,50273,1660,5085,1012676,0,0,1,144
50273,25136,50272,5085,1660,58987324,1000,1,1000,40
50274,25137,50275,2983,2535,2404515,1000,1,1000,40
50275,25137,50274,2535,2983,54840485,1000,1,1,40
50276,25138,50277,4889,5080,5560965,1000,250,1000,40
50277,25138,50276,5080,4889,94439035,1000,1,1000,40
50278,25139,50279,5086,2535,5024641,1000,1,1000,40
50279,25139,50278,2535,5086,49926359,1000,1,1,40
50280,25140,50281,54,5084,10887295,1000,1,1000,40
50281,25140,50280,5084,54,248695705,1000,1,1000,40
50282,25141,50283,3607,2535,1821769,0,0,1000,30
50283,25141,50282,2535,3607,53101231,1000,1,1,40
50284,25142,50285,58,4889,19770658,1000,1,1000,40
50285,25142,50284,4889,58,480229342,1000,250,1000,40
50286,25143,50287,2535,3169,3021126,1000,1,1,40
50287,25143,50286,3169,2535,51877874,1000,1,1000,40
50288,25144,50289,4753,2687,371781835,1000,1,1000,40
50289,25144,50288,2687,4753,4628218165,1000,10,1000,144
50290,25145,50291,4254,5087,3316048,1000,1,1000,40
50291,25145,50290,5087,4254,96683952,1000,1,1000,40
50292,25146,50293,1710,4889,19372967,0,700,1,144
50293,25146,50292,4889,1710,180627033,1000,250,1000,40
50294,25147,50295,3952,3099,2899051,1000,1,1000,40
50295,25147,50294,3099,3952,497100949,1000,1,1000,40
50296,25148,50297,177,5088,8633132,1000,100,1,144
50297,25148,50296,5088,177,91366868,1000,100,1000,40
50298,25149,50299,5089,3076,29898080,1000,1,1000,40
50299,25149,50298,3076,5089,470101920,1000,1,1000,40
50300,25150,50301,4100,5039,12237953,1000,1,1000,40
50301,25150,50300,5039,4100,437762047,1000,1,1000,40
50302,25151,50303,2790,1833,78716984,0,0,0,34
50303,25151,50302,1833,2790,1121283016,1000,10,0,34
50304,25152,50305,219,5082,18499954,4000,700,1000,200
50305,25152,50304,5082,219,981500046,1000,1,1000,40
50306,25153,50307,5090,177,7379652,100,1,1000,40
50307,25153,50306,177,5090,92620348,1000,100,1,144
50308,25154,50309,5091,3622,13009444,1000,1,1000,40
50309,25154,50308,3622,5091,186990556,100000,1000,1000,40
50310,25155,50311,410,2261,21748700,199,199,1,40
50311,25155,50310,2261,410,235131300,1000,1,1000,40
50312,25156,50313,4560,4145,8472867,1000,1,1000,40
50313,25156,50312,4145,4560,441840133,0,0,1000,40
50314,25157,50315,355,5092,14231761,1,1,1000,144
50315,25157,50314,5092,355,243058239,1000,1,1000,40
50316,25158,50317,54,5057,13901973,1000,1,1000,40
50317,25158,50316,5057,54,271555027,1000,1,1000,40
50318,25159,50319,1076,177,273891212,1000,1,1000,40
50319,25159,50318,177,1076,4726108788,1000,100,1,144
50320,25160,50321,5039,177,873999,1000,1,1000,40
50321,25160,50320,177,5039,499126001,1000,100,1,144
50322,25161,50323,54,5093,1177904,1000,1,1000,40
50323,25161,50322,5093,54,48822096,1000,1,1000,40
50324,25162,50325,468,5094,8992478,1000,1,1000,40
50325,25162,50324,5094,468,141007522,1000,1,1000,40
50326,25163,50327,139,3614,760039,1000,1,1000,40
50327,25163,50326,3614,139,59239961,1000,1,1000,40
50328,25164,50329,46,3269,1269752047,1000,1,1000,40
50329,25164,50328,3269,46,15507462953,1000,3000,1000,40
50330,25165,50331,63,130,650115878,1000,1,1000,40
50331,25165,50330,130,63,7349884122,1,1,1000,40
50332,25166,50333,130,4884,20561726,1,8,1000,40
50333,25166,50332,4884,130,421374274,950,1,1,144
50334,25167,50335,4380,5095,8709642,1000,1,1000,40
50335,25167,50334,5095,4380,191290358,1000,1,1000,40
50336,25168,50337,4414,4856,150476423,2000,1529,1000,40
50337,25168,50336,4856,4414,2349523577,1000,1,1000,40
50338,25169,50339,3082,2485,35022546,1000,1,1,144
50339,25169,50338,2485,3082,464977454,1000,1,1000,40
50340,25170,50341,115,319,890766887,450,1,1000,40
50341,25170,50340,319,115,9299946113,1000,1,450,40
50342,25171,50343,219,5096,145865546,4000,700,1000,200
50343,25171,50342,5096,219,5354134454,1000,1,1000,40
50344,25172,50345,5096,4154,6180437,1000,1,1000,40
50345,25172,50344,4154,5096,117275563,1000,1,1000,40
50346,25173,50347,1777,5096,99582576,1000,100,1000,40
50347,25173,50346,5096,1777,927391424,1000,1,1000,40
50348,25174,50349,2,5096,725294,0,0,1000,18
50349,25174,50348,5096,2,119274706,1000,1,1000,40
50350,25175,50351,3060,5096,60489867,1000,1,1000,40
50351,25175,50350,5096,3060,939511133,1000,1,1000,40
50352,25176,50353,3439,1351,3729961,100,1,1000,40
50353,25176,50352,1351,3439,4996270039,1000,1,1000,40
50354,25177,50355,5097,151,27738591,1000,1,1000,40
50355,25177,50354,151,5097,472261409,2,2,1,144
50356,25178,50357,5097,151,31061171,1000,1,1000,40
50357,25178,50356,151,5097,468938829,2,0,1,144
50358,25179,50359,3439,1205,169826024,1000,1,1000,40
50359,25179,50358,1205,3439,4830173976,0,0,1000,25
50360,25180,50361,4121,2790,2261496,1000,1,1000,40
50361,25180,50360,2790,4121,47738504,0,0,1,34
50362,25181,50363,5096,177,182809564,1000,1,1000,40
50363,25181,50362,177,5096,1817190436,1000,100,1,144
50364,25182,50365,468,5098,17951098,1000,1,1000,40
50365,25182,50364,5098,468,182048902,1000,1,1000,40
50366,25183,50367,979,5098,12527914,1000,1,1000,40
50367,25183,50366,5098,979,137472086,1000,1,1000,40
50368,25184,50369,219,5076,1021198225,4000,700,1000,200
50369,25184,50368,5076,219,15478801775,1000,10,1,34
50370,25185,50371,5098,151,10038399,1000,1,1000,40
50371,25185,50370,151,5098,139961601,2,0,1,144
50372,25186,50373,2640,5099,143843892,1000,1,1000,40
50373,25186,50372,5099,2640,1356156108,1000,1,1000,40
50374,25187,50375,2770,4344,96286499,1000,1,1000,40
50375,25187,50374,4344,2770,999201501,3484,3,1,34
50376,25188,50377,5098,326,1237288,1000,1,1000,40
50377,25188,50376,326,5098,148762712,1,1,1000,144
50378,25189,50379,4387,130,180830584,10000,5,1000,40
50379,25189,50378,130,4387,1819169416,1,2,1000,40
50380,25190,50381,4344,4845,244395868,282,3,1,34
50381,25190,50380,4845,4344,3766019132,1000,1,1000,40
50382,25191,50383,5100,177,2021112,250,1,1000,20
50383,25191,50382,177,5100,497978888,1000,100,1,144
50384,25192,50385,2488,5101,25092954,1000,10,0,34
50385,25192,50384,5101,2488,474907046,1000,10,0,34
50386,25193,50387,468,157,239044042,1000,1,1000,40
50387,25193,50386,157,468,4760955958,1000,1,1000,40
50388,25194,50389,5102,2488,7785623,1000,10,0,14
50389,25194,50388,2488,5102,492214377,1000,10,0,34
50390,25195,50391,4723,77,440341735,1,10,1000,40
50391,25195,50390,77,4723,4809658265,1000,1700,1000,40
50392,25196,50393,4792,219,604128846,1000,1,1000,40
50393,25196,50392,219,4792,12767208154,4000,700,1000,200
50394,25197,50395,468,3048,34717214,1000,1,1000,40
50395,25197,50394,3048,468,3485282786,1000,1,1000,40
50396,25198,50397,4474,326,73874594,1000,1,1000,40
50397,25198,50396,326,4474,2926125406,1,1,1000,144
50398,25199,50399,4100,5103,2542303,1000,1,1000,40
50399,25199,50398,5103,4100,77457697,1000,1,1000,40
50400,25200,50401,4100,5104,2761855,1000,1,1000,40
50401,25200,50400,5104,4100,97238145,0,1,1000,40
50402,25201,50403,4100,5105,8863724,1000,1,1000,40
50403,25201,50402,5105,4100,91136276,0,1,1000,40
50404,25202,50405,4100,5106,5947636,1000,1,1000,40
50405,25202,50404,5106,4100,94052364,0,1,1000,40
50406,25203,50407,4100,5107,8162186,1000,1,1000,40
50407,25203,50406,5107,4100,91837814,0,1,1000,40
50408,25204,50409,4100,5108,2536562,1000,1,1000,40
50409,25204,50408,5108,4100,97463438,0,1,1000,40
50410,25205,50411,4100,5109,9178150,1000,1,1000,40
50411,25205,50410,5109,4100,90821850,0,1,1000,40
50412,25206,50413,4100,5110,1045623,1000,1,1000,40
50413,25206,50412,5110,4100,98954377,0,1,1000,40
50414,25207,50415,4100,5111,8384758,1000,1,1000,40
50415,25207,50414,5111,4100,91615242,0,1,1000,40
50416,25208,50417,5071,4852,29077536,1000,1,1000,40
50417,25208,50416,4852,5071,983301464,1000,1,1000,40
50418,25209,50419,5071,2440,23194264,15000,10,1000,40
50419,25209,50418,2440,5071,1097134736,1000,100,1,144
50420,25210,50421,468,5071,5385282,1000,1,1000,40
50421,25210,50420,5071,468,637904718,10000,3,1000,40
50422,25211,50423,160,5071,28356348,490,10,1,14
50423,25211,50422,5071,160,722643652,1000,1,1000,40
50424,25212,50425,5071,4225,13168708,10000,5,1000,40
50425,25212,50424,4225,5071,555371292,1000,1,1000,40
50426,25213,50427,5071,5082,81905727,5000,3,1000,40
50427,25213,50426,5082,5071,853024273,100,200,1000,40
50428,25214,50429,2520,4078,89680356,1000,1,1000,40
50429,25214,50428,4078,2520,910319644,1,1,1000,40
50430,25215,50431,2656,4078,5684298,1000,1,1000,40
50431,25215,50430,4078,2656,94315702,1,1,1000,40
50432,25216,50433,2294,354,6975528,1000,1,1,40
50433,25216,50432,354,2294,231028472,1,1,1000,144
50434,25217,50435,349,2294,204885,1,1,1000,144
50435,25217,50434,2294,349,237799115,1000,1,1,40
50436,25218,50437,2294,1859,3482705,1000,1,1,40
50437,25218,50436,1859,2294,234521295,1000,1,1000,40
50438,25219,50439,2,5112,1410472,0,1000,1000,18
50439,25219,50438,5112,2,248589528,1000,1,1000,40
50440,25220,50441,4020,4344,36765481,1000,1,1000,40
50441,25220,50440,4344,4020,816049519,188,2,1,34
50442,25221,50443,5113,791,77468667,4015,40,0,34
50443,25221,50442,791,5113,953062333,1000,10,0,34
50444,25222,50445,1884,4344,73083141,1000,1,1000,40
50445,25222,50444,4344,1884,1165677859,1387,1387,1,34
50446,25223,50447,4344,4405,79212966,333,1,1,34
50447,25223,50446,4405,4344,867318034,0,0,1000,40
50448,25224,50449,1873,4344,93434407,1000,10,0,34
50449,25224,50448,4344,1873,1013833593,188,320,0,34
50450,25225,50451,177,5114,7864767,1000,100,1,144
50451,25225,50450,5114,177,742135233,1000,1,1000,40
50452,25226,50453,4225,5114,35982653,1000,1,1000,40
50453,25226,50452,5114,4225,964017347,1000,1,1000,40
50454,25227,50455,4094,3874,150451956,0,0,1000,4
50455,25227,50454,3874,4094,1549548044,1000,1,1000,40
50456,25228,50457,468,4169,4228079,1000,1,1000,40
50457,25228,50456,4169,468,45771921,1000,10,1,34
50458,25229,50459,219,4612,711118992,4000,700,1000,200
50459,25229,50458,4612,219,15433881008,1000,1,1000,40
50460,25230,50461,1205,5115,3602151,0,0,1000,25
50461,25230,50460,5115,1205,56397849,1000,1,1000,40
50462,25231,50463,4881,4571,10852812,1000,1,1000,40
50463,25231,50462,4571,4881,189147188,1000,1,1000,40
50464,25232,50465,3838,4226,201282219,700,2,1000,40
50465,25232,50464,4226,3838,1817717781,500,50,1000,40
50466,25233,50467,5116,350,17945071,1000,1,1000,40
50467,25233,50466,350,5116,192054929,1,1,1000,144
50468,25234,50469,5039,77,15701049,1000,1,1000,40
50469,25234,50468,77,5039,304298951,1000,1700,1000,40
50470,25235,50471,177,2938,945568150,1000,100,1,144
50471,25235,50470,2938,177,10252734850,1000,1,1000,40
50472,25236,50473,5117,1986,83789741,3000,250,1000,40
50473,25236,50472,1986,5117,916210259,1000,1,1000,40
50474,25237,50475,5117,4390,78799824,3000,250,1000,40
50475,25237,50474,4390,5117,921200176,0,1,1000,40
50476,25238,50477,5117,3995,49361376,3000,250,1000,40
50477,25238,50476,3995,5117,950638624,1000,1,1000,40
50478,25239,50479,410,5117,72975768,199,199,1,40
50479,25239,50478,5117,410,927024232,3000,250,1000,40
50480,25240,50481,5117,1836,89433011,3000,250,1000,40
50481,25240,50480,1836,5117,1910566989,1000,1,1000,40
50482,25241,50483,5117,177,241393692,3000,250,1000,40
50483,25241,50482,177,5117,2758606308,1000,100,1,144
50484,25242,50485,869,5117,5724614,1000,1,1000,40
50485,25242,50484,5117,869,494275386,3000,250,1000,40
50486,25243,50487,468,5117,179290693,1000,1,1000,40
50487,25243,50486,5117,468,1820709307,3000,250,1000,40
50488,25244,50489,5118,177,979115258,1000,1,1000,40
50489,25244,50488,177,5118,9020884742,1000,100,1,144
50490,25245,50491,5119,4310,24220884,1000,1,1000,40
50491,25245,50490,4310,5119,713848116,1000,1,1000,40
50492,25246,50493,156,3074,1490709663,1000,1,1000,40
50493,25246,50492,3074,156,17509290337,10,100,1000,420
50494,25247,50495,503,4346,159474197,1000,1,1000,40
50495,25247,50494,4346,503,1840525803,2000,885,1000,40
50496,25248,50497,54,5119,9400670,1000,1,1000,40
50497,25248,50496,5119,54,247370330,1000,1,1000,40
50498,25249,50499,468,5120,9771501,1000,1,1000,40
50499,25249,50498,5120,468,190228499,1000,1,1000,40
50500,25250,50501,2427,5121,1052375,2000,2000,1000,40
50501,25250,50500,5121,2427,18947625,1000,1,1000,40
50502,25251,50503,4280,4166,1785618989,1000,1700,1000,40
50503,25251,50502,4166,4280,23214381011,1000,2250,1000,40
50504,25252,50505,5098,151,2092839,1000,1,1000,40
50505,25252,50504,151,5098,147907161,2,0,1,144
50506,25253,50507,263,5098,912214,1000,1,1000,40
50507,25253,50506,5098,263,149087786,1000,1,1000,40
50508,25254,50509,4694,4695,1499239,1000,1,1000,40
50509,25254,50508,4695,4694,68500761,1000,1,1000,40
50510,25255,50511,384,3010,89849656,1000,1,1000,40
50511,25255,50510,3010,384,969550344,1000,1,1000,40
50512,25256,50513,5071,384,18472446,5000,3,1000,40
50513,25256,50512,384,5071,1010837554,1000,1,1000,40
50514,25257,50515,4801,906,268345,1000,1,1,40
50515,25257,50514,906,4801,174897655,1000,1,1000,40
50516,25258,50517,4801,345,7472961,1000,1,1,40
50517,25258,50516,345,4801,313234039,1,1,1000,144
50518,25259,50519,4801,520,5313494,1000,1,1,40
50519,25259,50518,520,4801,1340448506,69420,69,1000,40
50520,25260,50521,4801,326,2204645,1000,1,1,40
50521,25260,50520,326,4801,316248355,1,1,1000,144
50522,25261,50523,4801,4383,2469721,1000,1,1,40
50523,25261,50522,4383,4801,468255279,1000,1,1000,40
50524,25262,50525,1475,4677,5297725,1,1,1000,144
50525,25262,50524,4677,1475,144702275,1000,1,1000,40
50526,25263,50527,5122,4243,148928,1000,1,1000,40
50527,25263,50526,4243,5122,99851072,1000,1,1000,40
50528,25264,50529,358,5123,6354413,1,1,1000,144
50529,25264,50528,5123,358,93645587,1000,1,1000,40
50530,25265,50531,5098,227,14284386,1000,1,1000,40
50531,25265,50530,227,5098,135715614,0,0,1000,29
50532,25266,50533,3442,130,3843305,1000,1,1000,40
50533,25266,50532,130,3442,296156695,1,1,1000,40
50534,25267,50535,977,4680,292979414,849,489,1000,40
50535,25267,50534,4680,977,4707020586,1000,1,1000,40
50536,25268,50537,359,3768,19508950,1,1,1000,144
50537,25268,50536,3768,359,253569050,1000,1,1000,40
50538,25269,50539,4388,3768,17700002,2000,508,1000,40
50539,25269,50538,3768,4388,234215998,1000,1,1000,40
50540,25270,50541,4344,215,173413233,543,1,1,34
50541,25270,50540,215,4344,2585588767,1000,1,1000,40
50542,25271,50543,5082,177,51146168,1000,1,1000,40
50543,25271,50542,177,5082,2106808832,1000,100,1,144
50544,25272,50545,4761,4344,23892391,5000,5,1000,40
50545,25272,50544,4344,4761,1028238609,9,318,1,34
